;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
764;765;21 Savage & Metro Boomin;SAVAGE MODE II;2 October 2020;Trap, Southern Hip Hop, Gangsta Rap;3.48;9,356;55
765;766;S.Maharba;S.Maharba;30 October 2008;Instrumental Hip Hop, Wonky;3.52;1,318;9
766;767;Gangsta Pat;Deadly Verses;19 May 1995;Memphis Rap, Gangsta Rap, Southern Hip Hop;3.52;1,297;7
767;768;Klub des Loosers;La fin de l'espèce;5 March 2012;French Hip Hop, Abstract Hip Hop;3.49;315;5
768;769;Illya Kuryaki & the Valderramas;Chaco;1995;Latin Rap, Funk, Alternative Rock;3.53;311;5
769;770;Lost Boyz;Legal Drug Money;4 June 1996;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.55;344;10
770;771;Devin the Dude;To tha X-Treme;13 July 2004;Southern Hip Hop;3.58;316;8
771;772;Material Girl;Tangram;12 June 2020;Sound Collage, Experimental Hip Hop;3.51;2,218;12
772;773;Prefuse 73;One Word Extinguisher;5 May 2003;Glitch Hop, Experimental Hip Hop;3.51;2,468;28
773;774;Kno;Death Is Silent;12 October 2010;Southern Hip Hop, Conscious Hip Hop;3.50;1,976;65
774;775;Bob Vylan;We Live Here;5 June 2020;Punk Rock, UK Hip Hop, Political Hip Hop;3.53;365;2
775;776;Mood;Doom;23 September 1997;Boom Bap;3.62;283;10
776;777;RXK Nephew;Make Drunk Cool Again;31 October 2021;Hip House, East Coast Hip Hop;3.51;1,052;3
777;778;Hail Mary Mallon;Bestiary;11 November 2014;Abstract Hip Hop, East Coast Hip Hop;3.52;905;8
778;779;UGK;Too Hard to Swallow;10 November 1992;Southern Hip Hop, Gangsta Rap;3.52;1,074;17
779;780;Stove God Cooks;Reasonable Drought;27 March 2020;East Coast Hip Hop, Gangsta Rap, Drumless;3.52;943;6
780;781;O.C.;Trophies;1 May 2012;Boom Bap, Conscious Hip Hop, East Coast Hip Hop;3.53;613;16
781;782;WC and The Maad Circle;Ain't a Damn Thang Changed;17 September 1991;West Coast Hip Hop, Gangsta Rap;3.62;292;11
782;783;Masta Ace Incorporated;Sittin' on Chrome;2 May 1995;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.52;542;19
783;784;Fat Pat;Ghetto Dreams;17 March 1998;Southern Hip Hop, Gangsta Rap;3.54;347;3
784;785;DJ Smokey;Positive Squad the Soundtrack Vol. 1;15 June 2017;Rare Phonk;3.53;347;3
785;786;Ed O.G. & Da Bulldogs;Life of a Kid in the Ghetto;5 March 1991;East Coast Hip Hop, Conscious Hip Hop, Boom Bap;3.53;338;13
786;787;Kenny Beats;LOUIE;31 August 2022;Instrumental Hip Hop;3.50;3,618;21
787;788;Backxwash;God Has Nothing to Do With This Leave Him Out of It;30 May 2020;Industrial Hip Hop, Horrorcore;3.49;3,592;24
788;789;Busta Rhymes;The Coming;26 March 1996;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.51;1,871;33
789;790;Curren$y;Pilot Talk;13 July 2010;Southern Hip Hop;3.51;1,852;36
790;791;Prefuse 73;Vocal Studies + Uprock Narratives;11 June 2001;Glitch Hop, Instrumental Hip Hop;3.51;1,378;7
791;792;Summrs;##Bellworld2;2 July 2018;PluggnB, Pop Rap, Southern Hip Hop;3.50;577;6
792;793;Criolo;Convoque seu Buda;3 November 2014;Conscious Hip Hop, Hip Hop;3.51;486;4
793;794;Travis Scott;Astroworld;3 August 2018;Trap, Pop Rap, Southern Hip Hop;3.41;22,526;131
794;795;J Dilla;The Shining;22 August 2006;Hip Hop;3.51;2,909;33
795;796;Lil Noid;Paranoid Funk;1995;Memphis Rap, Horrorcore, Southern Hip Hop;3.52;1,216;6
796;797;Stupeflip;The Hypnoflip Invasion;28 February 2011;French Hip Hop, Rap Rock, Experimental Hip Hop;3.48;433;3
797;798;Kunteynir;Блёвбургер;2007;Abstract Hip Hop, Experimental Hip Hop;3.54;297;4
798;799;Jehst;The Return of the Drifter;9 September 2002;UK Hip Hop, Boom Bap;3.61;301;6
799;800;Das EFX;Dead Serious;7 April 1992;East Coast Hip Hop, Boom Bap;3.51;1,225;33
800;801;Freeway;The Stimulus Package;16 February 2010;Boom Bap, East Coast Hip Hop, Hardcore Hip Hop;3.52;627;28
801;802;Sa-Roc;The Sharecropper's Daughter;2 October 2020;Conscious Hip Hop, East Coast Hip Hop;3.53;498;8
802;803;Marley Marl;In Control, Volume 1;20 September 1988;East Coast Hip Hop, Boom Bap, Mid-School Hip Hop;3.53;480;15
803;804;Killarmy;Silent Weapons for Quiet Wars;5 August 1997;East Coast Hip Hop, Boom Bap;3.54;361;17
804;805;Elucid;I Told Bessie;10 June 2022;East Coast Hip Hop, Abstract Hip Hop;3.51;1,857;12
805;806;Spice 1;Spice 1;12 May 1992;West Coast Hip Hop, Mobb Music, Gangsta Rap;3.52;441;13
806;807;Ill Bill;What's Wrong With Bill?;4 May 2004;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.53;394;7
807;808;Szczyl;Polska Floryda;15 October 2021;Boom Bap, Conscious Hip Hop;3.53;424;2
808;809;Lukah;Why Look Up, God's in the Mirror;24 September 2021;Southern Hip Hop, Conscious Hip Hop, Boom Bap;3.54;320;1
809;810;Death Grips;Government Plates;13 November 2013;Industrial Hip Hop, Glitch Hop, Abstract Hip Hop;3.42;22,352;122
810;811;Dälek;Untitled;20 October 2010;Drone, Experimental Hip Hop;3.51;770;12
811;812;Brother Ali;Us;22 September 2009;Conscious Hip Hop, Boom Bap, Hip Hop;3.52;569;21
812;813;Melanin9;Magna Carta;3 December 2012;UK Hip Hop, Conscious Hip Hop, Boom Bap;3.53;343;13
813;814;Anguish;Anguish;30 November 2018;Industrial Hip Hop, Abstract Hip Hop;3.51;980;6
814;815;Canibus;Rip the Jacker;22 July 2003;East Coast Hip Hop, Boom Bap;3.50;940;32
815;816;Freeze Corleone;Projet Blue Beam;13 November 2018;French Hip Hop, Trap, Hardcore Hip Hop;3.51;349;2
816;817;Digital Underground;Sons of the P;15 October 1991;West Coast Hip Hop;3.53;357;14
817;818;Blackhandpath;Egregore;29 February 2016;Industrial Hip Hop, Experimental Hip Hop;3.51;788;8
818;819;Boogie Down Productions;Edutainment;17 July 1990;Political Hip Hop, Conscious Hip Hop, East Coast Hip Hop;3.51;692;32
819;820;Kill the Vultures;Carnelian;23 October 2015;Jazz Rap, Experimental Hip Hop, Abstract Hip Hop;3.53;397;1
820;821;Cities Aviv;The Crashing Sound of How It Goes;16 April 2021;Abstract Hip Hop, Experimental Hip Hop, Southern Hip Hop;3.50;1,803;15
821;822;Open Mike Eagle;A Tape Called Component System With the Auto Reverse;7 October 2022;Abstract Hip Hop, West Coast Hip Hop;3.51;1,467;10
822;823;Young Jeezy;Let's Get It: Thug Motivation 101;26 July 2005;Trap, Southern Hip Hop, Gangsta Rap;3.49;1,611;31
823;824;The Coup;Party Music;6 November 2001;West Coast Hip Hop, Political Hip Hop, Conscious Hip Hop;3.52;558;15
824;825;ShittyBoyz;3-Peat;1 July 2019;Detroit Trap, Gangsta Rap;3.50;969;3
825;826;Roc Marciano;Marcielago;2 December 2019;East Coast Hip Hop, Hardcore Hip Hop, Drumless;3.51;715;4
826;827;Contact Lens;Ice in tha Veins;21 May 2012;Instrumental Hip Hop, Vaporwave;3.53;348;4
827;828;Earl Sweatshirt;SICK!;14 January 2022;Abstract Hip Hop, West Coast Hip Hop;3.44;14,280;119
828;829;"Lil ""Yo""";Youngsta's on a Come Up;1996;Memphis Rap, Southern Hip Hop;3.52;608;2
829;830;Apollo Brown;The Easy Truth;30 September 2016;East Coast Hip Hop, Boom Bap;3.53;378;1
830;831;O.S.T.R.;Tabasko;24 June 2002;Boom Bap, Hip Hop;3.52;425;1
831;832;Haiku d'Etat;Haiku d'Etat;1999;West Coast Hip Hop, Jazz Rap, Abstract Hip Hop;3.53;302;15
832;833;Jean Grae;Everything's Fine;30 March 2018;Abstract Hip Hop, Conscious Hip Hop;3.49;3,023;19
833;834;Izaya Tiji;True Clarity (Know Nothing Else Pt. 1);30 December 2020;Plugg;3.51;530;
834;835;Ultramagnetic MC's;The Four Horsemen;10 August 1993;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.52;453;13
835;836;BROCKHAMPTON;Roadrunner: New Light, New Machine;9 April 2021;West Coast Hip Hop;3.44;12,468;109
836;837;Pink Siifu;Ensley;14 July 2018;Experimental Hip Hop, Jazz Rap, Drumless;3.50;1,320;9
837;838;roadside.picnic;Harekete Kimse Mani Olamaz;19 February 2013;Experimental Hip Hop, Instrumental Hip Hop, Abstract Hip Hop;3.75;232;1
838;839;Mac Miller;Watching Movies With the Sound Off;18 June 2013;Abstract Hip Hop, Cloud Rap, East Coast Hip Hop;3.47;6,401;37
839;840;Twinz;Conversation;22 August 1995;G-Funk, West Coast Hip Hop;3.54;301;9
840;841;Non-Prophets;Hope;7 October 2003;Conscious Hip Hop, East Coast Hip Hop, Boom Bap;3.51;428;15
841;842;YG;Still Brazy;17 June 2016;Gangsta Rap, West Coast Hip Hop, Mobb Music;3.48;4,265;18
842;843;k-os;Atlantis: Hymns for Disco;10 October 2006;Conscious Hip Hop, Pop Rap;3.52;430;19
843;844;Blue Scholars;Bayani;12 June 2007;Conscious Hip Hop, West Coast Hip Hop, Boom Bap;3.52;389;10
844;845;2h Company;Искусство ухода за АК-47;22 March 2007;Abstract Hip Hop, Experimental Hip Hop;3.50;361;4
845;846;İndigo;Jonathan Livingston;2009;Conscious Hip Hop;3.94;206;2
846;847;Ratking;So It Goes;8 April 2014;East Coast Hip Hop, Abstract Hip Hop, Experimental Hip Hop;3.49;2,540;15
847;848;billy woods;Today, I Wrote Nothing;27 March 2015;East Coast Hip Hop, Hardcore Hip Hop, Abstract Hip Hop;3.50;1,790;7
848;849;Metal Fingers;Special Herbs, Vols. 3 & 4;30 September 2003;Instrumental Hip Hop;3.51;1,058;3
849;850;Oh No;Dr. No's Oxperiment;14 August 2007;Instrumental Hip Hop, West Coast Hip Hop;3.51;686;21
850;851;Beat Konducta;Vol. 1: Movie Scenes;September 2005;Instrumental Hip Hop, West Coast Hip Hop;3.51;755;12
851;852;XXX;SECOND LANGUAGE;15 February 2019;Hardcore Hip Hop, Industrial Hip Hop;3.51;406;2
852;853;P.O.S;Ipecac Neat;13 April 2004;Conscious Hip Hop, Experimental Hip Hop;3.52;350;7
853;854;The Game;The Documentary;18 January 2005;West Coast Hip Hop, Gangsta Rap;3.48;3,053;82
854;855;Divine Styler;Spiral Walls Containing Autumns of Light;27 March 1992;Experimental Hip Hop, Spoken Word, Abstract Hip Hop;3.48;1,840;34
855;856;E.S.G.;Sailin' da South;12 September 1995;Southern Hip Hop, Gangsta Rap;3.53;355;7
856;857;Paris;Guerrilla Funk;4 October 1994;G-Funk, West Coast Hip Hop, Political Hip Hop;3.52;315;10
857;858;Dr. Yen Lo;Days With Dr. Yen Lo;16 May 2015;East Coast Hip Hop, Abstract Hip Hop, Drumless;3.50;1,047;6
858;859;Scarface;The World Is Yours;17 August 1993;Southern Hip Hop, Gangsta Rap;3.50;647;19
859;860;Celestaphone;Paper Cut From the Obit;17 February 2023;Abstract Hip Hop, Experimental Hip Hop, Jazz Rap;3.51;534;16
860;861;RXKNephew;Crack Therapy 4;28 November 2020;Trap, East Coast Hip Hop, Plugg;3.52;307;
861;862;Oliver Hart;The Many Faces of Oliver Hart or: How Eye One the Write Too Think;1 July 2002;Abstract Hip Hop;3.50;525;8
862;863;Moor Mother;Jazz Codes;1 July 2022;Experimental Hip Hop, Jazz Rap, Abstract Hip Hop;3.49;1,853;13
863;864;Mick Jenkins;The Patience;18 August 2023;Hardcore Hip Hop, Conscious Hip Hop;3.50;1,049;11
864;865;Viper;They Hate Me Cuz I'm Vaporwave;December 2018;Cloud Rap, Southern Hip Hop, Vaportrap;3.49;771;13
865;866;Curren$y & Harry Fraud;The Outrunners;24 July 2020;Southern Hip Hop;3.51;645;6
866;867;Skyzoo;Retropolitan;20 September 2019;East Coast Hip Hop, Boom Bap;3.52;398;5
867;868;Leall;Esculpido a machado;1 March 2021;Conscious Hip Hop, Drill;3.52;323;1
868;869;Cypress Hill;Cypress Hill;13 August 1991;Gangsta Rap, West Coast Hip Hop;3.48;3,071;63
869;870;Pharoahe Monch;Desire;26 June 2007;East Coast Hip Hop, Conscious Hip Hop;3.49;1,180;37
870;871;Me'Shell NdegéOcello;Plantation Lullabies;19 October 1993;Neo-Soul, Contemporary R&B, East Coast Hip Hop;3.51;455;8
871;872;Afro Kolektyw;Płyta pilśniowa;10 December 2001;Jazz Rap, Hip Hop, Conscious Hip Hop;3.58;341;5
872;873;Skimask Troopaz;Skimask Troopaz;1996;Memphis Rap, Gangsta Rap, Southern Hip Hop;3.52;399;5
873;874;TONFA;KLĄTWA LP;28 September 2021;Experimental Hip Hop, Hardcore Hip Hop;3.51;284;3
874;875;MIKE;Longest Day, Shortest Night;20 June 2016;East Coast Hip Hop, Experimental Hip Hop, Conscious Hip Hop;3.51;461;3
875;876; Skryptonite [Скриптонит];Уроборос: Улица 36;16 December 2017;Trap, Conscious Hip Hop;3.49;344;
876;877;Missy Misdemeanor Elliott;Supa Dupa Fly;15 July 1997;Pop Rap, Southern Hip Hop, Hip Hop Soul;3.47;2,237;21
877;878;CunninLynguists;Strange Journey Volume Three;1 April 2014;Southern Hip Hop, Boom Bap;3.49;1,421;16
878;879;Signor Benedick the Moor;El Negro;24 September 2013;Experimental Hip Hop, Abstract Hip Hop, West Coast Hip Hop;3.50;756;10
879;880;Devin the Dude;Just Tryin' ta Live;29 January 2002;Southern Hip Hop;3.51;555;13
880;881;Das EFX;Straight Up Sewaside;16 November 1993;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.51;450;12
881;882;X Clan;To the East, Blackwards;19 April 1990;East Coast Hip Hop, Conscious Hip Hop, Political Hip Hop;3.50;400;17
882;883;Big Mike;Somethin' Serious;25 June 1994;Southern Hip Hop, Gangsta Rap;3.60;271;16
883;884;Sage Francis;Personal Journals;23 April 2002;Conscious Hip Hop, East Coast Hip Hop, Abstract Hip Hop;3.48;934;23
884;885;Ankhlejohn;As Above, So Below;14 November 2020;East Coast Hip Hop, Hardcore Hip Hop, Abstract Hip Hop;3.51;377;2
885;886; Haski [Хаски];Любимые песни (воображаемых) людей;31 March 2017;Conscious Hip Hop, Abstract Hip Hop, Trap;3.46;732;6
886;887;Rocci;Tha Playa$ Manual;8 May 2020;G-Funk, West Coast Hip Hop, Gangsta Rap;3.50;559;4
887;888;MIKE;Weight of the World;21 June 2020;Abstract Hip Hop, Experimental Hip Hop, East Coast Hip Hop;3.47;3,911;16
888;889;Public Enemy;Yo! Bum Rush the Show;26 January 1987;Hardcore Hip Hop, East Coast Hip Hop, Conscious Hip Hop;3.48;2,881;62
889;890;The Roots;Rising Down;28 April 2008;East Coast Hip Hop;3.49;2,143;51
890;891;Curren$y;Pilot Talk II;22 November 2010;Southern Hip Hop;3.49;1,157;19
891;892;Eminem;The Eminem Show;28 May 2002;Hip Hop;3.41;16,218;206
892;893;Boldy James;Real Bad Boldy;11 December 2020;Gangsta Rap;3.50;1,206;5
893;894;2 Mello;Sounds of Tokyo-To Future;24 August 2021;Big Beat, Breakbeat, Instrumental Hip Hop;3.51;299;
894;895;Atmosphere;You Can't Imagine How Much Fun We're Having;4 October 2005;Conscious Hip Hop, Hip Hop;3.49;1,148;21
895;896;Denzel Curry;Zuu;31 May 2019;Trap, Southern Hip Hop;3.42;15,675;75
896;897;redveil;Learn 2 Swim;20 April 2022;Jazz Rap, Conscious Hip Hop;3.48;2,577;13
897;898;Tricky;Pre-Millennium Tension;19 November 1996;Trip Hop, Experimental Hip Hop;3.48;1,986;40
898;899;Preservation;Eastern Medicine, Western Illness;29 May 2020;Abstract Hip Hop, East Coast Hip Hop, Drumless;3.49;974;7
899;900;Roc Marciano;Rosebudd's Revenge;21 February 2017;East Coast Hip Hop, Drumless;3.49;743;3
900;901;ZelooperZ;Valley of Life;7 November 2020;Trap, Abstract Hip Hop;3.50;585;1
901;902;Chief Keef;4NEM;17 December 2021;Trap, Hardcore Hip Hop;3.47;3,454;9
902;903;Jak3;Moonlight Radiation;28 January 2019;Cloud Rap, Memphis Rap, Experimental Hip Hop;3.49;841;4
903;904;La' Chat;Murder She Spoke;23 October 2001;Memphis Rap, Southern Hip Hop;3.50;400;2
904;905;Chino XL;Here to Save You All;April 1996;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.50;387;20
905;906;Mach-Hommy;Mach's Hard Lemonade;8 August 2020;East Coast Hip Hop;3.49;1,543;7
906;907;Felt;Felt 2: A Tribute to Lisa Bonet;12 July 2005;Boom Bap, Hip Hop;3.51;365;6
907;908;Ghostface;The Pretty Toney Album;20 April 2004;East Coast Hip Hop, Hardcore Hip Hop;3.48;1,547;27
908;909;Sage Francis;A Healthy Distrust;5 February 2005;East Coast Hip Hop, Conscious Hip Hop;3.47;976;18
909;910;Celph Titled;Nineteen Ninety Now;26 October 2010;Boom Bap, East Coast Hip Hop, Hardcore Hip Hop;3.48;600;31
910;911;Marlowe;Marlowe;27 July 2018;Abstract Hip Hop, Boom Bap;3.50;508;6
911;912;RXKNephew;Shawty RXK Too 3;6 June 2023;PluggnB, East Coast Hip Hop;3.50;414;2
912;913;Little Brother;May the Lord Watch;20 August 2019;Conscious Hip Hop, Southern Hip Hop;3.49;987;4
913;914;Summrs;Nothing More Nothing Less;28 September 2021;PluggnB, Southern Hip Hop, Pop Rap;3.48;814;2
914;915;Bullion;Pet Sounds: In the Key of Dee;2007;Instrumental Hip Hop;3.50;489;10
915;916;Juicy J;Vol. 10 Chronicles of the Juice Manne;1994;Memphis Rap, Southern Hip Hop, Gangsta Rap;3.49;432;2
916;917;Leaders of the New School;T.I.M.E.: The Inner Mind's Eye - The Endless Dispute With Reality;12 October 1993;East Coast Hip Hop, Boom Bap;3.51;325;9
917;918;People Under the Stairs;Question in the Form of an Answer;12 June 2000;West Coast Hip Hop, Conscious Hip Hop;3.58;309;6
918;919;Xzibit;At the Speed of Life;15 October 1996;West Coast Hip Hop, Boom Bap;3.49;921;31
919;920;Roots Manuva;Brand New Second Hand;1 March 1999;UK Hip Hop;3.50;635;12
920;921;niLL;Lógos;22 August 2019;Trap, Alternative R&B;3.53;298;3
921;922;Westside Gunn;Hitler Wears Hermes 8: Sincerely Adolf;27 August 2021;East Coast Hip Hop, Gangsta Rap;3.47;3,443;20
922;923;Black Sheep;A Wolf in Sheep's Clothing;22 October 1991;East Coast Hip Hop, Hardcore Hip Hop;3.48;1,400;44
923;924;DJ Muggs;Kaos;19 October 2018;East Coast Hip Hop, Hardcore Hip Hop, Drumless;3.50;509;5
924;925;Ankhlejohn;Van Ghost;8 June 2018;Hardcore Hip Hop, East Coast Hip Hop;3.50;374;1
925;926;L.L. Cool J;Mama Said Knock You Out;14 September 1990;East Coast Hip Hop;3.47;1,726;47
926;927;The Goats;Tricks of the Shade;17 November 1992;Political Hip Hop, East Coast Hip Hop, Conscious Hip Hop;3.50;371;16
927;928;Ransom;Coup de Grâce;29 October 2021;East Coast Hip Hop, Gangsta Rap;3.50;493;6
928;929;Too $hort;Get In Where You Fit In;26 October 1993;Mobb Music, West Coast Hip Hop;3.48;431;16
929;930;Griselda;WWCD;29 November 2019;East Coast Hip Hop, Boom Bap, Gangsta Rap;3.47;2,559;15
930;931;Navy Blue;Ways of Knowing;23 March 2023;Conscious Hip Hop, East Coast Hip Hop, Jazz Rap;3.48;2,113;12
931;932;DJ Spooky;Optometry;9 July 2002;Avant-Garde Jazz, Nu Jazz, Illbient;3.49;829;11
932;933;Small Bills;Don't Play It Straight;30 October 2020;Experimental Hip Hop, Abstract Hip Hop;3.50;278;4
933;934; Skryptonite [Скриптонит];Дом с нормальными явлениями (Dom s normalnymi yavleniyami);23 November 2015;Trap, Conscious Hip Hop;3.44;741;5
934;935;Geto Boys;The Resurrection;2 April 1996;Southern Hip Hop, Gangsta Rap;3.49;593;13
935;936;Above the Law;Uncle Sam's Curse;12 July 1994;West Coast Hip Hop, G-Funk, Gangsta Rap;3.49;372;16
936;937;M.O.P.;First Family 4 Life;11 August 1998;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.50;338;8
937;938;Prolyphic;The Ugly Truth;6 May 2008;Conscious Hip Hop, Hip Hop;3.59;295;16
938;939;Ol' Dirty Bastard;N---a Please;14 September 1999;East Coast Hip Hop, Experimental Hip Hop;3.46;2,139;44
939;940;AKAI SOLO;Spirit Roaming;11 November 2022;Abstract Hip Hop, East Coast Hip Hop, Drumless;3.49;428;3
940;941;Paperi T;Malarian pelko;17 April 2015;Abstract Hip Hop;3.47;357;3
941;942;21 Savage;Without Warning;31 October 2017;Trap, Southern Hip Hop;3.43;9,997;46
942;943;cLOUDDEAD;Ten;9 March 2004;Experimental Hip Hop, Abstract Hip Hop, Neo-Psychedelia;3.46;2,414;35
943;944;Marjorie -W.C. Sinclair;22nd Chances;1 September 2022;Detroit Trap;3.45;749;5
944;945;RXKNephew;Crack Dreams 2;4 September 2021;Trap, East Coast Hip Hop, Gangsta Rap;3.50;288;1
945;946;Metal Fingers;Special Herbs 7,8;21 September 2004;Instrumental Hip Hop;3.49;751;3
946;947;RealYungPhil;Victory Music;2 June 2023;Cloud Rap, East Coast Hip Hop;3.48;627;5
947;948;J.I.D;The Never Story;10 March 2017;Southern Hip Hop;3.45;5,707;17
948;949;Blue Sky Black Death;The Evil Jeanius;30 September 2008;Conscious Hip Hop, Boom Bap;3.49;325;18
949;950;Ceza;Rapstar;2004;Conscious Hip Hop, Hip Hop;3.77;280;
950;951;Scallops Hotel;Too Much of Life Is Mood;28 April 2016;Abstract Hip Hop, Experimental Hip Hop, Southern Hip Hop;3.48;519;6
951;952;The Streets;A Grand Don't Come for Free;10 May 2004;UK Hip Hop;3.43;4,116;105
952;953;Knxwledge;Hud Dreems;5 May 2015;Instrumental Hip Hop;3.47;1,661;9
953;954;The Constructus Corporation;The Ziggurat;2003;Abstract Hip Hop, Experimental Hip Hop, Radio Drama;3.46;811;4
954;955;Busdriver;Fear of a Black Tangent;15 February 2005;Abstract Hip Hop, West Coast Hip Hop, Experimental Hip Hop;3.47;841;13
955;956;Polo Perks <3 <3 <3;I.C.F.M. Pt. 3 / Fortheonesilost;17 November 2021;Trap, East Coast Hip Hop;3.47;581;3
956;957;Klub des Loosers;Vive la vie;15 November 2004;French Hip Hop, Abstract Hip Hop;3.46;381;6
957;958;Izaya Tiji;2020;30 January 2020;Plugg, Cloud Rap;3.53;318;
958;959;Shygirl;Nymph;30 September 2022;Alternative R&B, UK Hip Hop, UK Bass;3.46;3,618;18
959;960;Blockhead;Music by Cavelight;29 March 2004;Instrumental Hip Hop, Trip Hop;3.47;1,257;17
960;961; WEDNESDAY CAMPANELLA [水曜日のカンパネラ];ジパング (Zipangu);11 November 2015;Japanese Hip Hop, Electronic;3.47;950;3
961;962;Run-D.M.C.;Run-D.M.C.;27 March 1984;East Coast Hip Hop, Mid-School Hip Hop;3.45;3,086;64
962;963;EPMD;Business as Usual;15 December 1990;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.47;744;25
963;964;Dessa;A Badly Broken Code;19 January 2010;Conscious Hip Hop, Abstract Hip Hop, Hip Hop;3.47;670;25
964;965;Chief Keef;Thot Breaker;9 June 2017;Pop Rap, Contemporary R&B;3.44;2,687;12
965;966;Black Star;No Fear of Time;3 May 2022;Conscious Hip Hop, East Coast Hip Hop;3.46;2,070;25
966;967;Saul Williams;The Inevitable Rise and Liberation of NiggyTardust!;1 November 2007;Industrial Hip Hop, Political Hip Hop;3.46;1,169;28
967;968;Rome Streetz;Razor's Edge;23 July 2021;East Coast Hip Hop, Gangsta Rap;3.50;313;3
968;969;Arsonists;As the World Burns;24 August 1999;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.54;306;9
969;970;Syny;Sen;12 April 2018;Experimental Hip Hop;3.46;843;3
970;971;Roc Marciano;Mt. Marci;16 November 2020;East Coast Hip Hop, Gangsta Rap, Drumless;3.48;624;5
971;972;Blu;HerFavoriteColo(u)r;14 February 2009;West Coast Hip Hop, Jazz Rap;3.49;472;5
972;973;Beanie Sigel;The B. Coming;29 March 2005;East Coast Hip Hop, Hardcore Hip Hop;3.49;509;15
973;974;Amerigo Gazaway;Yasiin Gaye: The Departure (Side One);25 February 2014;Mashup, Conscious Hip Hop, Boom Bap;3.48;321;3
